BLOCK_NUMBER,ETH_FROM_ADDRESS,AMOUNT,TX_HASH
17252731,0x4f682d28ea32d23f02655a06de06980e9f63907e,0.06,0xdb4a0f819dccfdd72d3691a47ba5507ac9aa9c28f197765a07ab8d4b21d4a39d
17252622,0x874c7f757bd27a12dba37ea62ce2c1ddec48f5bd,0.0011,0x1cc1116741ea84a203070481c8f1631ae6df4095781eefc53cc8677685117af7
17252565,0x6e01d7460a09fb2ace88fd409f7ff53d6a1fab22,1.44,0x484c9faa909f91ffd2e66af68a6122e8b81981f92b2c32122d687f65a18d0e2c
17252602,0x379ff4d9271bf8a1c1feee6a9246c38340a2fbec,0.04,0x03c476210953e4ee5371be6218d18028d6d40d507cf4a4568b9c55508516f0e0
17252422,0x41a5316b608475b2b27d4b08396f5e3224829166,0.1191292166,0x82414d99bee916c1d6ca12a53a128680c458a9c46933de445cf98515f67789d8
17252436,0x719c01bb927794eea05b308d55e6db3dd5d152b1,0.034,0x0052eabc608f125066fa473901ac488aa7e8dbc1e8371431f465f5703efda774
17253172,0x57317856a19cdc8a9eebda57f96700b5675537b0,0.0444,0x8b067d4e6bc5231dde98d622d03d25295dd848ac92815cd7778ce720fac13742
17252748,0x04e01aed51340fb6fe8a2f0d14de56e4cbd892dd,0.12,0x727de657b42c98b17d375a6a226055b7cbcd91128c4531a6c33e2b1fa513555c
17252741,0xf2f1aca0aee01b7bcb8a4a147b5369e201c06e26,0.03744721229,0x0462f6b3ac05063695cd8085264511e4fb5e3cc47c4a39a52494a7a4566f139b
17252652,0x97c2b6867f1f87334b4521f0403e7d9d25cfd1b4,0.1,0x1d4793c61ce39fc4333fa49102730c48018232e4c25e291dc7fad7c7aa8ca47b
17252716,0xcb73456a89b34f0b2aa111d3d61a331c8afcee95,0.0006,0x62c2dda5f88093e4985fcffb9df78247ac3e536652cb8e058462f16fc5b7be05
17252662,0x81efdc2d109133532d30ec21055080b51ec5b514,0.00108,0x2fe81d958f6606b9d7aa291192d0abc779758cc5c7d420f49c0ee47b05ee7d3a
17252432,0x8b5167491f140a31dbfeb777a3fd72c7a96b3d54,0.04179588561,0x729dd53bf19bf978b38b5ff2c2239dffe8b182bf94f3930d9c2f848d0299464f
17252653,0xb6190b2daad093e2ba7b6052c4851637f93b8740,0.1071951841,0xca579acc0fea29efdcb1799bd8c550f235302ea7557e6d5883b1942a3b4462f4
17252720,0x2ea980dae9950f00703587ff4c787fdac0629d02,0.4979,0xfd03d04c8e7e46458eba2a3efa3cc2abc0c04a0ce5132cb93229ee377f8221f1
17252722,0xb4383c2ec9c28006d50e1c9954263c242177b932,0.05,0x22f9ee444f3fd1026c90616b30f65d69c23c9f5c538314b4b84ac3b874888979
17252731,0x5bc91de90e03ab29e4d7e6c7702b6640da40d1c9,0.00059,0x4ccd82e109dca777495b067fada7e006723e597efd5dad6d38493e2c3c3bde4b
17252618,0x23bd71e12380018dd96ae2e2ddabf11d57cd0759,0.1393347601,0x1bd5d6ead3ee840d5d4dc93e713f3b8695595657d71b98c0c272e600241d1d19
17252687,0xa56d4faccf95e80948bbbf6d7737d07cb239a3f5,0.185,0xd1b87c6bbed32159c1d6b4ece8600fb73719ff7ce7078bad6a78192b261e51cc
17252662,0xc851319b4dbfe55f6f4144ee5111df386afa4b8c,0.04,0x915a9f68e7dc66e6f0e74724c6f6ba92b2ef514146d68301026991e084043dc9
17253012,0x79b4471deef0e2164e39691ebd9a9e92989ff22e,0.056,0x0830e2ca9426629612185ce434fd78f0ab1859be60c1c2e9215208c43836be06
17252732,0xfec50d34132a3c95a1365b5d6d2b7bcee7f29724,0.25,0xd7d13c249b5fe8c7774bc1c5b73dca78310792e95d7c7f94da192ef37f8d6eea
17252719,0xbffa24a2c83bf0b9bbfef8f329ce0c582a701930,0.06804938226,0x1903cc2a067c6343e8a902ddb3068f6aa1d108b220ea1f5d3cbb49aa587169cd
17252456,0x12189d89e9ec8116ab19062ca79d5654b0144346,0.08,0x6de05eb4ab3553a42352a053baf1e0b7789056a6daa542c1218fabcbc604cb65
17252742,0xb360a9ffbde9100b5bf32c5fb8736732b53a6b2c,0.0005,0x99cccd0b0cb3d1251e982ccb844bdb9123ae2cae6b5a128f09016523c365f5e6
17252748,0x8a1975ee024b9c2b03a67f4e11e8f3cc57a345e1,0.001,0x7aedc2ea09e4f666c173d11f75ece62f1636a00a253a854fbdc034a2e3ebf84c
17252393,0x5b7157080aef90f2f71dabea94f91388f06811fb,0.03,0xd9dcd42ed89e8508e5fda43279786ffb5a5d96d021e4656d14ed554163b31663
17252784,0x09e01dca41d4756373b559fdcb0505f2ad4fb612,0.12,0x7ff54737569467ea261a75e224173409a6f8738a74e6d4008d478249adda6faa
17252390,0x3d6d354850878b9f1bf1775b057cddb93fef3be8,0.5395341489,0x848126692386c070da88a45e1f2e0f83082bd8942ad3d9995dcaa5f32545323d
17252470,0xdbe6fada25466ee1e64944cea5dab996e12f9adf,0.3,0x5e16137d5d5ac43601cb301dbf4c226a95af29f428d88296c8d7fcc2a3abf2ba
17252806,0x492a05a01d92423f090beee2117b5bf8257dcb3c,0.5,0xee65a1fff5b5abad621e9541d9344ac5bbfc066cb54efe4b2e5848005851d4eb
17252426,0x46320036bdfb0466492afff27a3acdf2dd20ffd6,1,0x3fb05d7cedca55e50dab7c3686465a2fcf79ff723ae58c7ce17b0dfbc51c0406
17251157,0x1b0ea30c27578de5b46a7f12b101d15d705da399,0.05,0x61004a3c17bce6c2a0bc54c214aab4102e2832fa3b55c9da43db35e0e5336c0e
17251049,0xa4ff533ddbccbdcd247b3eb8fde1f873c1d953b3,0.1,0x9a9ea82b5bfac04f09f60fae82245f5fd11a8e2b19496af45aee5232cc20d13b
17252750,0xe7bb4a26532b3416562aef249d62706a9a1d9766,0.03826908161,0x8ec7eacb76433654eccbece701d03e5b19259f8039c677a3acb288578d9c2a48
17252690,0xb60c286a55850f5051736a880cd1625a9ffe7689,0.0006001542,0x8c16ad1e71173656ff8950172bf841b3e35fac6e03eebe9b6b53180821302b77
17251199,0x1359e9fd90a74287ee64d3816f47f31a17e9332c,0.35,0x5eba1ac86650e9d10af3c6afa08cb509a8f58f0678dd359232d6ecb1716d161b
17251029,0x3a1e6b5ad3c8aae82f4536774ff22f89d9dccc85,0.034,0x46d5f4e22ba2a6b1d00fd775e76b8b69298f64911e41c0159536a517c855ddf0
17252753,0x67140c3d247b85ca9b6918e9523807c0d0ff870b,0.00111,0xf2290b2466c0f077889b096e50d307697392a394d84b95093951273a75899677
17252688,0x6deebcc671dd35bf1a6117dd72d1e2b763585710,0.033,0x92e67601e9ac4f2760f91800b92f22952e9817741a1102656f3af954538a86b1
17252756,0xf095defc83061f3df730546b656d6f715fbc6eb2,0.19,0xf909b2b682b50abaf849c34f46fc651423e746c508f24205620e269c229c3793
17252574,0xf2c38389029df15bac7d81c9959b67787218202d,0.2,0x32d82272c753ec173f601806f26a12cbe29760d3ceff7857559287b8a9ec016c
17252653,0x97c2b6867f1f87334b4521f0403e7d9d25cfd1b4,0.1,0x1b456ab4d38c96b28d01c9dd4433e7b5c3745865d67f18334fc4b3d448ca7789
17252636,0x764abd2f4f70c31a80c58a81489e74418f2d2df0,0.001009,0x150cc34b209dbbe2f2943aa2acfb42bd9e79b4ceea92a088bcc44deafe603147
17252668,0xf992e4f8399e44435d4b79016632df2904e0248d,0.04,0x091fbd40d9d1481195a656682ad96a15b795d5912d98f671ea81ef84a50b6310
17252501,0xf20fec13e1eba7e7d4206ee3d4e24daca5ff507d,0.4,0xa0b98a343fcdae102895a87caa4977111542b4b5fb95fb1ad47e7a0ec506c49a
17252418,0xa3b4961e342b77424c4a93c1f36662195f9e4f76,0.16726883,0xe4006f9ed8e7cac0269ce97d49a2f836db0d351a055019ef88d4d5f84219b12b
17252501,0x3fdadd7ed6704a5cb7aca7e096d256650034b20f,0.035,0x77848676f59ff3709027b09390007825f2501abc5591d55a656df4fdecbcefd5
17252628,0x12f8859f80f3c18cdfd69e71e02f2942942b0fe7,0.06,0x80112499716bbf4496a6ab294e76440ad62473fd5dd590a0d64184e09d8a473a
17252648,0x83a3f3e79f5b4f39b06c44bf6f6c29a5bd40dbbf,0.045,0x006ab7760d9ed277826c3d575cb31112b70b205b6df2d075448d5199327189f2
17252438,0x055c8c4e4fe99cf483f273274a65b917191d7fe8,5,0xe5b5b1fa341168cb5c3c4a33a34804799c7a6dc4e2d1f47d696e3aef7e3f4d01
17252429,0x247d13b12ab46046e190af8bdfe4ccd30fa4a4b3,0.2,0x0f16301e15dfa885b9cc4a50ae2ed327d3f5566631eb122bf0229a173ccbcd0f
17252490,0x0d86581178efd15b08f49c6c56272685280be4e0,0.15,0x644602fa09060bb86e4f9ae5a8f69032f1134707010b65dbef85fae3ea9068ad
17252649,0x65efdc23cb54b04ed9ff60d1f05e78e184a35972,0.06,0x64cd88862592a0b25ebcc735e823a4a1c6587454504e6bc10008607fa7bca367
17252780,0x833e9de32e66bfbd61fc52b29ba004fe459a96bb,0.2,0xaad511d690881890006c712cd8f586b9358863855f447bedd331049b81d2632f
17252441,0xa13be227ab9dc6dd2ed91a0cd3131c4fd7ca03bc,0.075,0x7f5e7480d29392fe3fab665ac110e8509304d1a049cf108edb5ea508f6d65619
17252441,0x225703de820e48de7c62c09c9fc773c413009a87,0.033,0xc3822ab02258784c152719bbb1240bb623ac38f5454c13bfc00dc1380a0d37aa
17252395,0x3391cd1459c0c9ace8693f088ed8989c265c1201,0.01,0xcd0f1fbcb96a12a9f76689a89fff844fa8e835d3bbe806d024f3cc3c76258c41
17252600,0x989ae13917093601c1b54bdc57390c6c0b89dcb3,0.03455,0xd3f14386036408fb3f7dc03601762a71fcb0af22b0cdba1997dfe5ba8d3812ac
17252719,0xe77694ae366131afbe7853b7405378f4d3f74e4d,0.06,0xbd09622c10d25b0435402d25282f9459997da5959d84de6ba3699948b298b688
17252540,0x69a2d80abeaa18de2c44cfa1b54227bdf69a4d31,0.034,0xb8ecfc7c29e433e8efd2542d4190bda714fdb5bffd819ce462d6760518bbb9a9
17252565,0x4e9f0fe4e8951e2364d8a8972a2eb729ad24c724,0.2,0xde047006c557ecbeaf2934f5b34e506f1578f5d4a5ec321bd4bc05391f474345
17252566,0x30aa4ae594b61cebf388c9c1094bab479cf10bb1,0.1,0x2191ffbd9c758014cf77221db2ad1a4a2649ed1d43181c97f96becd1306c9837
17252615,0xa09edc719642cc0cec4a533611803b1068f91337,0.00101,0x732a5f62c5302b152e834de8179e4f7a672ab9b556ca1ebb04c13b7155e05e88
17252656,0xb9fc004c9c6a549ff9a4dff43d2011f14728623d,0.0011,0xe63d2c00a680ffa6fe938913fdbf41362c73e0469d8381b4e2d1f9041110e8df
17252693,0x981b148a164cf3f94843f50cd3f96419178593e9,0.033,0xa3427fe12cafb777b6f039b0572cbbf0729bb5fa8c6b133460ed09bc95849977
17252690,0xf74a5b99381a343f6c2c8a869d87a003d12856e3,0.3,0x219bfe4ea1c8f784d30092a4e3918b4bc6f2c7c81f2be7017e9c14ae1ddc4ba3
17252759,0x8a20f760717e23e231f73ca35d48d512190374cc,0.05196523547,0x3a3a6285aeb3bed356a5e16101f05663f1f393b7c647907bae5fff99358481c5
17252677,0x66c09846c63c7373a0382f44c7f0840d017b5264,0.001060458,0xf94d724f0311237bc34de694652380c1192aefc6d3f763569b558104c948d9a0
17252628,0x1e2c6e02d10b305d92bf856a336fa920cfdc20f7,0.0015,0xc627e6a03a700ed62648cbe893e5ee1ea72a46532112ba5085c38d3c9d4ec329
17252651,0x6c608e95cf75f2009b37fa28fc848421c626c08f,0.001,0x868d604cee165eb584b8c5516f1210c62471184c054de6c06ee9d8b927c5b625
17252550,0x758a9ec9d0e22f01b72cead60a76093b17c80246,0.345,0xd8d9b9f6d3f52050149502d1e6b2ebb1f33ecf9b082b11bd73382eb3aef5c6cf
17252465,0x70649ab289bc7f9845f7a89d98b13a2bc8f0dc3a,0.056,0x85ee41bf3630fde8f5ca45eeb84354ef64645a26772cd128158267de3a0c7389
17252620,0xd06485f533fccb1f57128da73d5f4bfb85d9eb51,0.1,0xe9e02a6e064527d6e1a35389955f666ba31e0291e7e7be887b8b9049f345fec8
17252713,0x6ea607f77860453cd41f8074420913318b34bf99,0.50293652,0x75b461f569fd4f17b3023d589dd360206ef3d1decad05e65c89431b10ede1edd
17252499,0x35727138f4bcd9c64d73a0d9477e7947bbc242a9,0.1,0xdfd31a616231cea34b9ae2dcea45fea32d2cfd93a61424dae7c99912c81f9b4c
17252574,0x8b72845fd9b5d729c34c1d4e25a88f185f9d9435,0.5,0x02873cfde3bcc4f7ad63f61c559649c6792ed65b368a15791aa6e4d2fba994ca
17251236,0xa16ca24f0f3f939f676020c0d75529954cc8aefe,0.41,0xb897f195f7f4ec9f1d5e294f40e230dfd215630d72f36c1b560369c9f062dedb
17251811,0x120e58de130307fc8099d908f3eee35551713ec9,0.05,0x4a23a6e4da151f4b222b87262684350805c2ecc4ca52f3bd626efd10e50a48e9
17251849,0x9d6459a7b689bb648e9a582dfaa433264b5912dc,0.033,0xf04f62155c47bea393a54976bfd4142774b8c8f9bbc55b8d17d1e61fa9405c87
17251212,0xf25e45915a336e675011b7e62c0c8eb2c8c67871,0.1,0xdcca1a460ea9e091557d17a9676c364ee4ee3f660dc8f5635540d242ae446181
17250977,0x1abaf56784b1542b5fd2a4e442d948a3cf717c72,0.5,0x4b01a812de9cfac8c26aa5fe033ead9ab488da7252f2e57049fd265d9e64c346
17252047,0x3a1e41110d24338a08d43739101c673b9f2649e6,0.033,0x15792f0fd16757f93978ae1c2480b17927093b8c8b40df43431285f5b9889081
17252380,0x524a185179cd9790655bf6dca9e0a6b2338e68e7,0.55,0x17ada349643af01356a8560874110ca6bf204993aca8cbbd78e67fd8357348e5
17252686,0x996ce89d74bc058928f54886cb11244e9a6efd67,0.33,0x4fcc6729dce6268317725d950007d32f2df4f21e995036a0125286b87bbef637
17252092,0xa89da673c5a029f9c711374c9e66f19d3bde1ae4,0.035,0x2deb0916fc97d3cc92f11044428b53f9549a1604a5acd168ecfa64c7e1275b0d
17250996,0x120c1bafa5ea59a159ba2d4dece636f05d1fe35a,0.06,0x4d6e167f869c113af0dbd8d3114a0891e02a66960184115953760f2b5f08401c
17252421,0xa9c96d71e9c2d499f424b2a490006e8d92225222,0.034,0x8f71c2f794cb92ece5f74f00f6427591052ab3d63978c5373bd45b4730887577
17252602,0xad528a3b79cc5100b3fd26a4c0e11ac100a764dc,0.001,0xe298abf5c517ac90b1c93dcf9edcf64ea38da903153042b999cb203762f724d1
17252653,0x97c2b6867f1f87334b4521f0403e7d9d25cfd1b4,0.1,0x40bd3d7d2b0446fee21231ea4974b8a8ec6a5b4eb5fa8ee0963ba3140de3ca8d
17252710,0x0bf6d1f70240f467cebfa57093f9ac35f4cec409,0.0005566,0x7df7f0275041606b0d99f1d6fae33141b36adea8c05d15c4f146f0a2be1a0c33
17252626,0xecb798301c501e2e5adb0f2292b0566d08ab2813,0.1866191874,0x39c2ae6e929b08d7b6c8c08d552fbdd0ccaf8e8bf40e8a192671f2f94f1858ec
17252542,0x261d15ee0d9d814c9eec476a72af671b3b1f5a68,0.047,0x7f3f1a72a13874f8e7df3d0776a244acdf52eebf1de07669b1dfad393d6199d6
17252185,0x4991b3214d2d7f923fc248f16b17de5f4050bbba,3,0xbb0f375e5a75130407cfb78fe0636d0859b726b6079789c71c4e9b6ac3603982
17252029,0x5216c9cb4d0d8d93b5c03cf148223c8b1b8a09e7,0.033,0xbfd0eff2e3ce275964e8ea82d0da984140749b434bd63ace3e13e058672a2561
17252623,0xf28b1737f41fa16e755a15284b180a2a2d79e91d,0.3,0x04a4d12fa2fc2a113d8fc89661a8551f54a6153b6f0dbfadb2d147c2fe9f779b
17252117,0x83ba5d0264a03802c2428f3dbb8794f04aaabb3b,0.1,0x8a221acbcf647401c8716404cf4e6414f6d18100ad3e0ee569f54f18cbc2dd27
17252621,0xd0e6d2423fc6d8185aeab6a29d603c41c5d7259e,0.045,0xd98fae8bf5dee2ce8c1becd1e4817b5c6c826b64f460603f188f83461a794aab
17253025,0x4b976c2e32d4f3ce02d827a07038dcee2806de7a,0.042,0xdb1bbc7505e0d45bdd3f1c71546d6bf2bf0a190d5e20ddee382568b49860fbff
17252796,0x7fbd6df8eebe269549bd3f85554708e1a1d4913e,0.1073399213,0xa8ae939c929c1f53d7853bc104b5852a62c182c78b8562957169d4ebd260d46a
17253087,0x6125a8dc8a8281dbb6729766d9c795eef3c9c0cd,0.09,0xab6bf18276c8c2b82c9f2090fc94009aa11c34bbd24089bd63427baa296be70c
17252563,0x5b0af098027f2e0a7b2ad7f8249a8ab3ede9c085,1,0xe2eb2216f8b96d75022c216d6930c6369bdca5f8a956cb6780d05fbaadb6215c
17252457,0xba03633392f33571e9db71aab6c26863add857ca,0.5,0xc3f359e36bcc2aedd20d467e2fcd79e19b1a410a04e4320f355ff0f834974f20
17252589,0x8d3d6458a80669eb74726b2eb23b9169083a51f1,0.033,0xc4134a49c64688a2714a3c873965f7c232046b69242cb7948578dbb906590e6f
17252648,0xf184492b79f83224d42c29572fb4655d945861e8,0.04287023296,0xce60b9dc5398a6f71bb09ae65658610b4ffbcd9760c313c9b135b6111c25a6f5
17252710,0x173a32983e78ab434a625d8e8174cbb084ebef0d,0.2,0x2a0a738182afe259728eb59cc31eb349bf4c823e40070800d06ee6991fd1b69f
17252553,0xbba76d77a1f7dce5bd4610bbb7dbc5d80cb99abe,0.5,0x3bc2f18103945cad7ce75bdf6269eb5264aa3a575b971801885642a7353fa371
17252481,0x5dd0554c60841af595ce7f20e9101fccd815e04b,0.033,0xef9c402bce75537b0eee9d07d1c55616a93565b05168c800fdace0a3aaf043af
17245933,0x9a58fde73e66b9f1979789f0aa3c71b2c6880fc3,1,0xa3bada5853e355ec7771ab7008fee6a5b1e10944a2217c76db3cc28bdc6c96cb
17245780,0x842702f9edaefafbcf5c134f84492428d97d720b,0.3,0x0106a75cf9b422c1315d0ba9c18f7c05c1b6daf1ba26cb21b2df81835f80cec7
17245933,0xe8b0ec8c5b42ab34f3345031e6dc930d6958805d,0.2,0xc4ea7807692f94372140b8371e9727fb7297ad014067fdb75b34dcab32d156cc
17245975,0xcb6fbfcbd2fa909877199d299771f328cf3be704,0.08,0x4fddbc4a359540770de462b6ce03b862be5df4a2b5372f30a61f4660b059795a
17246011,0x58353a3b9ed991af6a23c0188798eba49f26949e,5,0x08a65f857b809781f36c3dcce3a3524eaa6d72515e01c70e8af44b8e59ff9fdf
17246624,0x1541587eded82c456491ab41f682f50543de019c,0.11,0xd585e7d2b29b65c3bac94e8e3e270f6df11384342db57310ae6c6b68a67fca13
17246187,0x3f99c1b99191c05964dc69c22ed2924ebecab306,5,0x6149372a5188fb5d7816d4a2c7e461573834cda6393ac68844ba52643575c52f
17246000,0x9abbf7218c65c4d22c8483b5d6be93075a3c159c,0.05,0x369078bc56ebbd56c0d99e2f6823cf2fec230f0c45918339c5a27cfc93169ebc
17245910,0xa6695212d2c17195b873a5a9303f7a1b22c0f33c,0.033,0xbe9064c776b189fb932a6c13b5d347c8ac5dfdfea8d738f29a61659eb8500349
17246503,0xfdd300207d36dcc62691440d172b36a528bec870,0.278,0x17e511c5f3a752203c58d6da0a41231c5190fe96908a96150e2c499dbd3f3986
17245937,0xb39a6b4cb933aab3c30da765acf26c4c00a4bf11,0.1,0x83dcf1c0cfa70ffa50f4a476dcdf688cc9b4b72ac2ca7b5489cf28cfbc19f181
17246896,0x8410e543360339fc902cede087edaaf808a6d78e,0.01656698862,0x74349b4196b6a83b1886c01e90379733f3ccf3981d6979228e48270a01925d8a
17245938,0x98a61dddb6e10403afe397ef9588e1d467b7e0e3,0.06,0x877d2ca7cd3f894ff7c4358c24b9dcb1e88640858cd354270f3605426af2fd26
17246591,0x66d19c8f47a0bbc1cf08650e15ce096bc88c2a02,0.035,0x62c18c937e2004e14fd63effccbe2fd409e685fdd4f84a496b5918077617d2f5
17246181,0xdd4784f06b2a0844b8ceeeb4649deb87b944ce73,0.055,0xf97c23686a8f4c0265a90a334875a9e1a2ff0643ffb04d3a2ff46e3e78e2dcb9
17246427,0xdd4c4efe193b66f21c4c175b97d215271a5f2ec4,0.25,0x59dcce76cfcaaac77192fad880797a9a65f68e41e4c9e4d334eac39d42dcbbfd
17245877,0x91dea1afa802a154efdb01436b02d675d1938c38,0.2,0x47a80112bc11673383bbeb0627bbb9f319753d2947eacda700fe2fea1a63bd84
17245748,0xa726d68fa1ea7e30caa3de2cdb2803f186b7f64d,0.033,0x5bc00295399dcfe7ce72f751dd3e3ebbd4ed7791013c6617939cc1f631198d6a
17245937,0xadb6e9ff22b657cf0571ad92aad52e126ba4d671,0.033,0x3021d48898450e77007884b338b61d126f6524676280c3f7c7a3146efc39240f
17245940,0x22fa976961488efc68200d99910981c2ae925319,0.9472876285,0x821969e2d26691712ef1d151534828c42c4885feb086e2ee5fd3e5b2dfbf403d
17246374,0xb7ef54279dd3dc6407bf3611b2765ffbe6913669,0.034,0xb63f166f79db1b6d01f6c68c7468ad4a0ee3d42fcf296d714e55616b010fa8b1
17246826,0xc4d0a0b8a1ce9c414d7c6666b2ba9664868456b9,0.12,0x43945235480c90ca1602d44282bfbaf03bffab09a6c4ebe7b52c7e04bdfc1b6a
17246485,0xbdb3bc910bd51b237f637c4ed35c533d13a539d6,0.04944,0x1cd167ae3112c07254eafe3f254aaa3e40a5ce7e96f9178c70fe72acc584b95c
17246037,0x928cb81b86fd4138bef23ce5ed6d882d9d66f8b2,0.04,0x9dd38afeda8160586598adb803ce2d524f50dfbd7a01855aefb4c5c1f9070d0e
17245934,0x814af3a9d319577a802a4e9107ae6d1c2def7dd2,0.5,0x22a5ee5cb857be071d7cdf2484ee2e4710f53e0d9cc928d7163c9d49077c6b78
17245940,0x0b61ec840b9bc238a38fd5f2df7e9acf4e86e6fc,1,0x508dcf59f87013e7acf005f4472855e5831832699501580d98fafcdaa3c4eaf9
17245932,0x7d17628f7cad0347b13448b65e087bcb868ba14e,0.08,0x915e53e19112a21d05d3698be333fa3ccc2086ff7b80eccf355843d9f1d1a096
17246792,0x0c1a1590bc88e862f685cecad629e5e94b517e59,0.4,0x36153138db6e5f30a3b1d56cfca8d894ac9531ada2ebfe2ef028af31a770860b
17245991,0xad108ae0f8f19c21b7e94a7f212e47591c1dec8c,0.05,0x3f0aa37f698a2ec4ba2726039bbb1552c791928d354ae4b80625a71df3544e4a
17245920,0xf9197543d8afda3fac0d9103b3d7678aa9c64ea5,0.66,0x2ec3b90afb38c7d04814350f58e4af88e11c7add21d1798b61cd505f551f6d39
17245942,0xfd42a09e87d7d631f0c59815f81ce91f4b3e308b,0.17,0xaa1e705fbc6d780d8222e045f1eb6bbdb1bd555810129ba25d38ef3f7c8de2fc
17245996,0x595250efcdd92b2e9d59968844dd8764684946eb,1,0xadde859ae5263f44ee3a100d7f6fcd435dfb9fe34f6cec5bb91fcf220053af70
17246733,0xbd6b9cba528d43302d785f107479ba7e5f72cd08,0.15,0x5109a7fa9cb092f2ace94e7511770dd048c66beef0d657bfe8eb9639d02e869f
17246190,0xfdef95e183b093f26cffeca62130952c65405381,0.099,0x04665c9dec33e48fd86002155d5c9b2397a5fc4bcc4f0360401a82614f632c2d
17245991,0xbf89c3a5ff59ebb1302e7f0310628257d86f7f0f,0.045,0x9e3938a5b7c7941c661f7e2d338e7ca0b5f1761f97b40de8bfe9e932d49ff875
17245937,0x9432ce44177144cb1bb8d49a0da91145544e3360,0.3,0xc1cec7b2d496eed3767c0669bc3b3272528c36a5a2595ae86633284aa600ba11
17246511,0x27a249a6ef9f6f69afe4f4cd344387b6d6ab47b6,0.035,0xb60633f55760486bdf967d3104504e5de00774d1f4ead23cff993a2cfe720938
17245937,0x0557007505b53a399a59a93509673fdc5a3dc454,0.3,0x880332588dea5dc32dbd01defa7b65f26093e829e1a1104f7cf34965b090cf06
17245396,0x896bce1a207601e398ab62a4a5d753b919e240aa,0.08,0xbb9eb9e65eac5d2eae53ca005799da3588cf86564fb6c8f270864446e3f16ee9
17245900,0xc74c03e0d04003dcccdbb1c7f2536e6000fcd7c1,0.033,0xde98db456e6b6419b1fa113b278c3125a45a1aab7554e4a564949310e5331f4a
17245942,0xbaa6b5237449402b0148ad7386ef819e789df242,0.07,0x563b02ca2aecda04a7c809762355f098ed4e54a1dbedc5fe9faddf5713653f82
17246235,0xfd487e1d8179c8e8609b5c5e73a2a19abaf58608,0.033,0xa2c5b9c0f99f325676a4ea25c629534f7ce3d13d64e6cd12c0c6f505771699c2
